Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	8.353692e-01	9.911692e-01	0	0	inf	inf	SRPX2;AKT3;RHOJ;MEOX2;FGF2;HDAC9;THBS1
GO_Biological_Process_2021	regulation of dendritic cell apoptotic process (GO:2000668)	8.353692e-01	9.911692e-01	0	0	inf	inf	BLK;CXCL12;CCL21;AXL;CCR7;LILRB1;CCL19
GO_Biological_Process_2021	regulation of epithelial cell migration (GO:0010632)	8.353692e-01	9.911692e-01	0	0	inf	inf	TGFB2;BMPER;IFNG;GLIPR2;RHOJ;PTN;FGF10
GO_Biological_Process_2021	regulation of glucose import (GO:0046324)	8.353692e-01	9.911692e-01	0	0	inf	inf	PID1;FGF19;LEP;ADIPOQ;PIK3R1;IGF1;SORBS1
GO_Biological_Process_2021	regulation of ion transmembrane transport (GO:0034765)	8.353692e-01	9.911692e-01	0	0	inf	inf	P2RX7;KCNJ5;KCNJ12;WNK3;KCNJ15;CASQ2;AKAP6
GO_Biological_Process_2021	regulation of microtubule cytoskeleton organization (GO:0070507)	8.353692e-01	9.911692e-01	0	0	inf	inf	FAM107A;STMN2;MAP6;STMN4;MAPT;PHLDB2;EPHA3
GO_Biological_Process_2021	regulation of mononuclear cell migration (GO:0071675)	8.353692e-01	9.911692e-01	0	0	inf	inf	CSF1R;CCL5;SLIT2;AIF1;THBS1;BMP5;CMKLR1
GO_Biological_Process_2021	regulation of plasma membrane bounded cell projection organization (GO:0120035)	8.353692e-01	9.911692e-01	0	0	inf	inf	NTNG1;NCS1;IL1RAPL1;ZNF804A;TREM2;CTNNA2;FCGR2B
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	8.353692e-01	9.911692e-01	0	0	inf	inf	BLK;SELP;PDGFRA;FCER1G;PLEK;PRKCQ;TLR4
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	8.353692e-01	9.911692e-01	0	0	inf	inf	RNF144A;DAB2;BAG2;RNF180;LRRK2;MAP1A;PRICKLE1
GO_Biological_Process_2021	regulation of protein kinase A signaling (GO:0010738)	8.353692e-01	9.911692e-01	0	0	inf	inf	AKAP12;CALCR;LRRK2;ADIPOQ;AKAP6;IAPP;ADRB2
GO_Biological_Process_2021	regulation of receptor internalization (GO:0002090)	8.353692e-01	9.911692e-01	0	0	inf	inf	GREM1;GH1;SFRP4;ANGPT1;NTF3;RSPO1;SELE
GO_Biological_Process_2021	regulation of smooth muscle cell migration (GO:0014910)	8.353692e-01	9.911692e-01	0	0	inf	inf	PDGFRB;IGFBP5;CCL5;SERPINE1;CCN4;IGF1;SLIT2
GO_Biological_Process_2021	regulation of smoothened signaling pathway (GO:0008589)	8.353692e-01	9.911692e-01	0	0	inf	inf	SFRP1;EVC;SMO;GPC3;GAS1;GLI1;GLI3
GO_Biological_Process_2021	regulation of sodium ion transmembrane transport (GO:1902305)	8.353692e-01	9.911692e-01	0	0	inf	inf	FXYD1;FXYD7;FXYD6;NOS1;SCN3B;SCN4B;SCN2B
GO_Biological_Process_2021	regulation of sprouting angiogenesis (GO:1903670)	8.353692e-01	9.911692e-01	0	0	inf	inf	PPP1R16B;FGF16;BMPER;RHOJ;ITGA5;FGF2;THBS1
GO_Biological_Process_2021	regulation of stress-activated MAPK cascade (GO:0032872)	8.353692e-01	9.911692e-01	0	0	inf	inf	GREM1;TGFBR3;TGFB2;IL26;RASGRP1;SCIMP;FOXO1
GO_Biological_Process_2021	regulation of T cell chemotaxis (GO:0010819)	8.353692e-01	9.911692e-01	0	0	inf	inf	CXCL10;CCL21;CCL5;WNT5A;XCL2;CXCL13;CCR2
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	8.353692e-01	9.911692e-01	0	0	inf	inf	TESPA1;TRAT1;SH2D1A;LAPTM5;CD226;THY1;LILRB4
GO_Biological_Process_2021	regulation of vascular endothelial cell proliferation (GO:1905562)	8.353692e-01	9.911692e-01	0	0	inf	inf	MEF2C;ITGA4;AKT3;IGF2;CCL2;FGF2;FGFR1
GO_Biological_Process_2021	regulation of vasoconstriction (GO:0019229)	8.353692e-01	9.911692e-01	0	0	inf	inf	CAV1;KCNMB2;F2R;AGTR1;ADRA1D;AVPR1A;ADRA1A
GO_Biological_Process_2021	respiratory tube development (GO:0030323)	8.353692e-01	9.911692e-01	0	0	inf	inf	FGF7;FOXF1;PDPN;TCF21;FGF2;PCSK5;GLI2
GO_Biological_Process_2021	response to estrogen (GO:0043627)	8.353692e-01	9.911692e-01	0	0	inf	inf	CRHBP;AR;SFRP1;CAV1;GHRL;ESR1;ZNF366
GO_Biological_Process_2021	response to glucocorticoid (GO:0051384)	8.353692e-01	9.911692e-01	0	0	inf	inf	IL10;IL6;CALCR;FAM107A;SLIT3;SLIT2;SSTR4
GO_Biological_Process_2021	response to glucose (GO:0009749)	8.353692e-01	9.911692e-01	0	0	inf	inf	NEUROD1;SLC30A8;KCNB1;ADIPOQ;PCK1;MAFA;THBS1
GO_Biological_Process_2021	response to prostaglandin E (GO:0034695)	8.353692e-01	9.911692e-01	0	0	inf	inf	TGFBR3;SFRP1;GNG2;CCL21;TNFSF4;CCR7;CCL19
GO_Biological_Process_2021	sensory perception of pain (GO:0019233)	8.353692e-01	9.911692e-01	0	0	inf	inf	CHRNB2;P2RX7;KCNA2;CCL2;PROK2;OPRM1;CCR2
GO_Biological_Process_2021	smooth muscle contraction (GO:0006939)	8.353692e-01	9.911692e-01	0	0	inf	inf	CHRNB2;ACTA2;EDNRA;MYH11;ADRA1A;SLC8A1;MYLK
GO_Biological_Process_2021	smoothened signaling pathway (GO:0007224)	8.353692e-01	9.911692e-01	0	0	inf	inf	EVC2;PTCHD1;SMO;DHH;GLI1;GLI3;GLI2
GO_Biological_Process_2021	sphingolipid metabolic process (GO:0006665)	8.353692e-01	9.911692e-01	0	0	inf	inf	CERKL;ACER1;ELOVL4;B4GALNT1;PRKD1;PLPP3;HACD4
GO_Biological_Process_2021	spindle assembly (GO:0051225)	8.353692e-01	9.911692e-01	0	0	inf	inf	STARD9;GOLGA8H;GOLGA8K;GOLGA8M;GOLGA8O;GOLGA8Q;MAP9
GO_Biological_Process_2021	synaptic transmission, GABAergic (GO:0051932)	8.353692e-01	9.911692e-01	0	0	inf	inf	GABRA2;GABRA1;GABRA5;GABRA4;GABRG3;GABRG2;GABRG1
GO_Biological_Process_2021	synaptic vesicle cycle (GO:0099504)	8.353692e-01	9.911692e-01	0	0	inf	inf	RIMS1;NLGN1;SYT10;SLC17A6;SLC17A7;CPLX2;SLC18A2
GO_Biological_Process_2021	synaptic vesicle recycling (GO:0036465)	8.353692e-01	9.911692e-01	0	0	inf	inf	NLGN3;NLGN4Y;NLGN1;NLGN4X;SYT1;STON1;AMPH
GO_Biological_Process_2021	toll-like receptor 4 signaling pathway (GO:0034142)	8.353692e-01	9.911692e-01	0	0	inf	inf	TRIL;TNIP3;NR1H4;LY96;LBP;SCIMP;TLR4
GO_Biological_Process_2021	ureteric bud development (GO:0001657)	8.353692e-01	9.911692e-01	0	0	inf	inf	ROBO2;WT1;OSR1;GPC3;TCF21;SLIT2;PKD2
GO_Biological_Process_2021	vasculogenesis (GO:0001570)	8.353692e-01	9.911692e-01	0	0	inf	inf	PDGFRB;TGFBR3;APELA;WT1;CAV1;APLNR;HAS2
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	8.426204e-01	9.911692e-01	0	0	6.996566e-01	1.198083e-01	UCP1;ADRB2;JCHAIN;GJA1;SLN;CLEC7A;PDGFC;LEPR;CD36;CMKLR1;CCR2;CAMK1D;CAV1;ADIPOQ;IL13;DIO2;EBF2;PHOX2B;TSHR;ADCYAP1;FABP4;ADRB3;IFNG;IRF4;LEP;MFAP2;GHRL
GO_Biological_Process_2021	cellular response to organic substance (GO:0071310)	8.515324e-01	9.911692e-01	0	0	6.735331e-01	1.082487e-01	ROBO2;CSF1R;PID1;FLT3;LRRK2;LEF1;UCP1;AKAP6;GHR;CCL5;DPYSL3;CYP1B1;CCL2;CCR7;SLIT3;NOS1;SLIT2;IGFBP5;NR1H4;SFRP1;NLRP12;IL1RAPL1;CYP1A1;HCLS1;BMPR1B;PTPN5
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	8.515324e-01	9.911692e-01	0	0	6.735331e-01	1.082487e-01	BLK;ITIH3;SPARC;ITGB3;SERPINE1;PLEK;F13A1;THBS1;ISLR;TIMP3;CD36;LEFTY2;SRGN;TGFB2;TGFB3;HGF;PCDH7;FN1;IGF2;IGF1;PPBP;SELP;MMRN1;PECAM1;SERPING1;SCG3
GO_Biological_Process_2021	amino acid transport (GO:0006865)	8.571344e-01	9.911692e-01	0	0	inf	inf	SLC6A17;SLC6A15;PDPN;SLC7A14;SLC7A10;SLC7A3
GO_Biological_Process_2021	anterior/posterior pattern specification (GO:0009952)	8.571344e-01	9.911692e-01	0	0	inf	inf	HEYL;TIFAB;CYP26C1;BASP1;WT1;PCSK5
GO_Biological_Process_2021	anterograde axonal transport (GO:0008089)	8.571344e-01	9.911692e-01	0	0	inf	inf	DLG2;KIF5C;KIF5A;MAP1A;NEFL;MGARP
GO_Biological_Process_2021	axon extension (GO:0048675)	8.571344e-01	9.911692e-01	0	0	inf	inf	NLGN3;SEMA5A;SEMA3A;MAP1B;SLIT3;SLIT2
GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)	8.571344e-01	9.911692e-01	0	0	inf	inf	CD40LG;CD19;GPR183;CD180;FCGR2B;GAPT
GO_Biological_Process_2021	carboxylic acid transport (GO:0046942)	8.571344e-01	9.911692e-01	0	0	inf	inf	SLC6A17;SLC6A15;AQP9;SLC16A12;SLC16A2;SLC17A1
GO_Biological_Process_2021	cardiac left ventricle morphogenesis (GO:0003214)	8.571344e-01	9.911692e-01	0	0	inf	inf	SFRP2;NPY5R;FOXF1;NPY2R;HAND1;CPE
GO_Biological_Process_2021	cardiac muscle cell contraction (GO:0086003)	8.571344e-01	9.911692e-01	0	0	inf	inf	KCNE1;CACNA2D1;SCN3B;SCN4B;CACNA1G;SCN2B
GO_Biological_Process_2021	cation transmembrane transport (GO:0098655)	8.571344e-01	9.911692e-01	0	0	inf	inf	ATP1A2;ABCC9;RHAG;PKD2;TRPM3;SLC7A3
GO_Biological_Process_2021	cell cycle G2/M phase transition (GO:0044839)	8.571344e-01	9.911692e-01	0	0	inf	inf	ABCB1;TUBA1A;CDK14;TUBB4A;FBXL7;FBXL22
GO_Biological_Process_2021	cell-substrate junction assembly (GO:0007044)	8.571344e-01	9.911692e-01	0	0	inf	inf	ACTN3;DLC1;FN1;THY1;SORBS1;FERMT2
GO_Biological_Process_2021	cellular glucose homeostasis (GO:0001678)	8.571344e-01	9.911692e-01	0	0	inf	inf	NGFR;KCNB1;PIK3R1;CARTPT;PCK1;FOXO1
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL21;CXCL10;IL6;CCL5;CCL19;IRGM
GO_Biological_Process_2021	ceramide biosynthetic process (GO:0046513)	8.571344e-01	9.911692e-01	0	0	inf	inf	ST8SIA2;ST8SIA3;ST8SIA4;B4GALNT1;ST8SIA6;ST6GALNAC5
GO_Biological_Process_2021	cholesterol transport (GO:0030301)	8.571344e-01	9.911692e-01	0	0	inf	inf	MSR1;STAR;CAV1;CD36;ABCA8;CES1
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	8.571344e-01	9.911692e-01	0	0	inf	inf	CECR2;ACTL6B;KDM4E;PADI4;FOXP3;ESR1
GO_Biological_Process_2021	defense response to fungus (GO:0050832)	8.571344e-01	9.911692e-01	0	0	inf	inf	CX3CR1;CLEC4D;CLEC7A;CLEC6A;S100A12;CLEC4E
GO_Biological_Process_2021	digestive tract morphogenesis (GO:0048546)	8.571344e-01	9.911692e-01	0	0	inf	inf	PDGFRA;FOXF1;RBPMS2;TCF21;SOX11;GLI1
GO_Biological_Process_2021	embryonic eye morphogenesis (GO:0048048)	8.571344e-01	9.911692e-01	0	0	inf	inf	FBN2;MFAP5;ALDH1A3;EFEMP1;MFAP2;FBN1
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	8.571344e-01	9.911692e-01	0	0	inf	inf	FAP;ADGRA2;LGALS12;CYP1B1;FSTL1;SCG2
GO_Biological_Process_2021	energy derivation by oxidation of organic compounds (GO:0015980)	8.571344e-01	9.911692e-01	0	0	inf	inf	PID1;NR4A3;ADRB3;GFPT2;LEP;LEPR
GO_Biological_Process_2021	energy reserve metabolic process (GO:0006112)	8.571344e-01	9.911692e-01	0	0	inf	inf	PID1;ADRB3;GFPT2;LEP;LEPR;PYGM
GO_Biological_Process_2021	enteric nervous system development (GO:0048484)	8.571344e-01	9.911692e-01	0	0	inf	inf	EDNRB;GDNF;SOX10;PHOX2B;ISX;PHOX2A
GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	8.571344e-01	9.911692e-01	0	0	inf	inf	EPHA5;EPHA6;MMP2;SDC2;GRIN2B;EPHA3
GO_Biological_Process_2021	epidermal cell differentiation (GO:0009913)	8.571344e-01	9.911692e-01	0	0	inf	inf	FLG;ACER1;CLIC4;WNT5A;GLI1;WNT16
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	8.571344e-01	9.911692e-01	0	0	inf	inf	ELOVL4;LIPI;CYP1A1;ACSM5;ACSM2B;HACD4
GO_Biological_Process_2021	G2/M transition of mitotic cell cycle (GO:0000086)	8.571344e-01	9.911692e-01	0	0	inf	inf	ABCB1;TUBA1A;CDK14;TUBB4A;FBXL7;FBXL22
GO_Biological_Process_2021	ganglioside biosynthetic process (GO:0001574)	8.571344e-01	9.911692e-01	0	0	inf	inf	ST8SIA2;ST8SIA3;ST8SIA4;B4GALNT1;ST8SIA6;ST6GALNAC5
GO_Biological_Process_2021	ganglioside metabolic process (GO:0001573)	8.571344e-01	9.911692e-01	0	0	inf	inf	ST8SIA2;ST8SIA3;ST8SIA4;B4GALNT1;ST8SIA6;ST6GALNAC5
GO_Biological_Process_2021	glutamate receptor signaling pathway (GO:0007215)	8.571344e-01	9.911692e-01	0	0	inf	inf	GRIA2;KCNB1;GRIK3;GRIN2B;GRM1;GRIA3
GO_Biological_Process_2021	glycosaminoglycan metabolic process (GO:0030203)	8.571344e-01	9.911692e-01	0	0	inf	inf	CHST9;SDC2;HAS1;GPC3;GPC6;HS3ST2
GO_Biological_Process_2021	heart process (GO:0003015)	8.571344e-01	9.911692e-01	0	0	inf	inf	ACTC1;SGCD;MYL2;SGCZ;SGCG;TRDN
GO_Biological_Process_2021	immunoglobulin mediated immune response (GO:0016064)	8.571344e-01	9.911692e-01	0	0	inf	inf	FCER1G;CD19;CD27;TLR8;FCGR2B;GAPT
GO_Biological_Process_2021	lamellipodium organization (GO:0097581)	8.571344e-01	9.911692e-01	0	0	inf	inf	P2RY12;PTPRO;KIT;S1PR1;WASF1;ARHGEF6
GO_Biological_Process_2021	membrane lipid biosynthetic process (GO:0046467)	8.571344e-01	9.911692e-01	0	0	inf	inf	ACER1;ELOVL4;ST8SIA6;PRKD1;PLPP3;HACD4
GO_Biological_Process_2021	mesenchymal cell development (GO:0014031)	8.571344e-01	9.911692e-01	0	0	inf	inf	HEYL;CYP26C1;CDH2;SNAI2;SOX11;KBTBD8
GO_Biological_Process_2021	mesonephric tubule development (GO:0072164)	8.571344e-01	9.911692e-01	0	0	inf	inf	ROBO2;WT1;OSR1;TCF21;SLIT2;PKD2
GO_Biological_Process_2021	metal ion export (GO:0070839)	8.571344e-01	9.911692e-01	0	0	inf	inf	KCNE1;KCNT2;KCNE4;ATP1A4;ATP1A2;KCNA5
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	8.571344e-01	9.911692e-01	0	0	inf	inf	JPH2;KCNA1;CAV1;SLC12A1;FAM20A;SLC8A1
GO_Biological_Process_2021	mitochondrion organization (GO:0007005)	8.571344e-01	9.911692e-01	0	0	inf	inf	PID1;ATCAY;LRRK2;AKT3;MGARP;WASF1
GO_Biological_Process_2021	modification-dependent protein catabolic process (GO:0019941)	8.571344e-01	9.911692e-01	0	0	inf	inf	RNF144A;SPSB1;RNF150;ASB2;FBXL7;SPSB4
GO_Biological_Process_2021	muscle cell development (GO:0055001)	8.571344e-01	9.911692e-01	0	0	inf	inf	MYH11;ANK2;IGF1;ALPK2;SGCZ;SLC8A1
GO_Biological_Process_2021	myeloid cell development (GO:0061515)	8.571344e-01	9.911692e-01	0	0	inf	inf	NRROS;THPO;KIT;NCKAP1L;EVI2B;GATA1
GO_Biological_Process_2021	negative regulation of B cell proliferation (GO:0030889)	8.571344e-01	9.911692e-01	0	0	inf	inf	BLK;IL10;TNFRSF13B;CTLA4;MNDA;FCGR2B
GO_Biological_Process_2021	negative regulation of blood coagulation (GO:0030195)	8.571344e-01	9.911692e-01	0	0	inf	inf	PDGFRA;SERPINB2;SERPINE1;KRT1;SERPING1;PLAT
GO_Biological_Process_2021	negative regulation of bone remodeling (GO:0046851)	8.571344e-01	9.911692e-01	0	0	inf	inf	GREM1;P2RX7;IL6;SFRP1;TMEM119;CARTPT
GO_Biological_Process_2021	negative regulation of cation channel activity (GO:2001258)	8.571344e-01	9.911692e-01	0	0	inf	inf	CASQ2;KCNAB1;PKD2;CLIC2;CRHR1;TRDN
GO_Biological_Process_2021	negative regulation of cell development (GO:0010721)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL6;CCL11;LILRB1;IGF1;PTHLH;FBN1
GO_Biological_Process_2021	negative regulation of cell junction assembly (GO:1901889)	8.571344e-01	9.911692e-01	0	0	inf	inf	ROBO2;DLC1;FAM107A;APOD;THBS1;PHLDB2
GO_Biological_Process_2021	negative regulation of cellular protein localization (GO:1903828)	8.571344e-01	9.911692e-01	0	0	inf	inf	RIPOR2;ADIPOQ;MAP1A;MAPT;LILRB4;GPM6B
GO_Biological_Process_2021	negative regulation of chemokine production (GO:0032682)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL10;C1QTNF3;IL6;APOD;MEFV;LILRB4
GO_Biological_Process_2021	negative regulation of cytokine production involved in immune response (GO:0002719)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL10;TGFB2;TGFB3;LILRB1;FOXP3;LILRB4
GO_Biological_Process_2021	negative regulation of dendritic cell apoptotic process (GO:2000669)	8.571344e-01	9.911692e-01	0	0	inf	inf	CXCL12;CCL21;AXL;CCR7;LILRB1;CCL19
GO_Biological_Process_2021	negative regulation of endothelial cell migration (GO:0010596)	8.571344e-01	9.911692e-01	0	0	inf	inf	MEF2C;SLIT2;AGTR2;FGF2;THBS1;DCN
GO_Biological_Process_2021	negative regulation of epithelial cell differentiation (GO:0030857)	8.571344e-01	9.911692e-01	0	0	inf	inf	ZEB1;IFNG;CAV1;OSR1;IL13;GDF3
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	8.571344e-01	9.911692e-01	0	0	inf	inf	CSF2;GDNF;EYA4;BCL2;SNAI2;GATA1
GO_Biological_Process_2021	negative regulation of interleukin-10 production (GO:0032693)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL12B;LILRB1;PDCD1LG2;FCGR2B;FOXP3;LILRB4
GO_Biological_Process_2021	negative regulation of interleukin-17 production (GO:0032700)	8.571344e-01	9.911692e-01	0	0	inf	inf	IFNG;TNFSF4;IL12B;NCKAP1L;FOXP3;TLR4
GO_Biological_Process_2021	negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	8.571344e-01	9.911692e-01	0	0	inf	inf	SFRP2;CXCL12;LRRK2;BCL2;SNAI1;SNAI2
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	8.571344e-01	9.911692e-01	0	0	inf	inf	CX3CR1;PTPRC;CLEC12B;LILRB1;KLRD1;FCGR2B
GO_Biological_Process_2021	negative regulation of production of molecular mediator of immune response (GO:0002701)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL10;CR1;FCRL3;LILRB1;FCGR2B;CD22
GO_Biological_Process_2021	negative regulation of reproductive process (GO:2000242)	8.571344e-01	9.911692e-01	0	0	inf	inf	GJA1;ASTL;DUSP1;IGF1;SULF1;NODAL
GO_Biological_Process_2021	negative regulation of signal transduction in absence of ligand (GO:1901099)	8.571344e-01	9.911692e-01	0	0	inf	inf	CSF2;GDNF;EYA4;BCL2;SNAI2;GATA1
GO_Biological_Process_2021	negative regulation of signaling (GO:0023057)	8.571344e-01	9.911692e-01	0	0	inf	inf	GLRA1;NLRP12;TRAT1;ADIPOQ;OSM;OPRM1
GO_Biological_Process_2021	negative regulation of toll-like receptor signaling pathway (GO:0034122)	8.571344e-01	9.911692e-01	0	0	inf	inf	LY96;TREM2;LILRA2;CD300LF;TLR4;LILRA4
GO_Biological_Process_2021	neuron projection extension (GO:1990138)	8.571344e-01	9.911692e-01	0	0	inf	inf	NLGN3;SEMA5A;TNN;SEMA3A;MAP1B;SH3GL2
GO_Biological_Process_2021	neurotransmitter biosynthetic process (GO:0042136)	8.571344e-01	9.911692e-01	0	0	inf	inf	MOXD1;SLC5A7;SLC22A2;CHAT;NOS1;SLC6A4
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	8.571344e-01	9.911692e-01	0	0	inf	inf	CXCL6;FCER1G;CCL5;CXCR2;LILRA2;DNASE1L3
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	8.571344e-01	9.911692e-01	0	0	inf	inf	FCER2;HEYL;SNAI1;SNAI2;SUSD5;ZNF423
GO_Biological_Process_2021	O-glycan processing (GO:0016266)	8.571344e-01	9.911692e-01	0	0	inf	inf	GALNT13;GALNT15;GXYLT2;C1GALT1C1L;CHST4;GALNT9
GO_Biological_Process_2021	organic hydroxy compound transport (GO:0015850)	8.571344e-01	9.911692e-01	0	0	inf	inf	SLCO1C1;SLCO2B1;AQP9;NR1H4;GHRL;SLC51B
GO_Biological_Process_2021	peripheral nervous system development (GO:0007422)	8.571344e-01	9.911692e-01	0	0	inf	inf	EGR2;GDNF;NTF3;PMP22;NGF;SOX10
GO_Biological_Process_2021	phosphatidylcholine metabolic process (GO:0046470)	8.571344e-01	9.911692e-01	0	0	inf	inf	PCYT1B;PLA2G2D;CHAT;PLA2G2A;PLA2G5;PLA2G7
GO_Biological_Process_2021	phospholipid translocation (GO:0045332)	8.571344e-01	9.911692e-01	0	0	inf	inf	P2RX7;ATP8B4;ABCB1;ATP8A2;ATP8B2;PLSCR4
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	8.571344e-01	9.911692e-01	0	0	inf	inf	MSR1;IGLL5;BIN2;CD36;FCGR2B;AIF1
GO_Biological_Process_2021	positive regulation of actin filament polymerization (GO:0030838)	8.571344e-01	9.911692e-01	0	0	inf	inf	TENM1;CCL11;CCL21;LMOD1;CCR7;NCKAP1L
GO_Biological_Process_2021	positive regulation of antigen receptor-mediated signaling pathway (GO:0050857)	8.571344e-01	9.911692e-01	0	0	inf	inf	PTPRC;TESPA1;PRKCB;TRAT1;STAP1;CD226
GO_Biological_Process_2021	positive regulation of ATP metabolic process (GO:1903580)	8.571344e-01	9.911692e-01	0	0	inf	inf	P2RX7;PID1;ACTN3;IFNG;TREM2;IGF1
GO_Biological_Process_2021	positive regulation of biosynthetic process (GO:0009891)	8.571344e-01	9.911692e-01	0	0	inf	inf	TGFB3;CCL5;F2R;CD36;SORBS1;TLR4
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	8.571344e-01	9.911692e-01	0	0	inf	inf	P2RX5;TRAT1;CLEC7A;P2RX2;CCL4;TREM2
GO_Biological_Process_2021	positive regulation of cell cycle G1/S phase transition (GO:1902808)	8.571344e-01	9.911692e-01	0	0	inf	inf	ADAMTS1;RDX;UBE2E2;GLI1;AIF1;FGF10
GO_Biological_Process_2021	positive regulation of cell-substrate junction organization (GO:0150117)	8.571344e-01	9.911692e-01	0	0	inf	inf	SFRP1;MYOC;PIK3R1;THY1;TEK;FERMT2
GO_Biological_Process_2021	positive regulation of cellular amide metabolic process (GO:0034250)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL6;LRRTM3;IFNG;PRR16;CD28;THBS1
GO_Biological_Process_2021	positive regulation of cellular component movement (GO:0051272)	8.571344e-01	9.911692e-01	0	0	inf	inf	CSF1R;CAVIN1;CCL21;PDPN;CCR7;CCL19
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	8.571344e-01	9.911692e-01	0	0	inf	inf	CLEC7A;F2R;NLRP3;MEFV;GRIN2B;NODAL
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	8.571344e-01	9.911692e-01	0	0	inf	inf	TSLP;AXL;WNT5A;LAPTM5;CD300LF;IRGM
GO_Biological_Process_2021	positive regulation of DNA biosynthetic process (GO:2000573)	8.571344e-01	9.911692e-01	0	0	inf	inf	PDGFRB;GREM1;SMOC2;HGF;PRKCQ;FGF2
GO_Biological_Process_2021	positive regulation of endothelial cell chemotaxis (GO:2001028)	8.571344e-01	9.911692e-01	0	0	inf	inf	SEMA5A;FGF16;SMOC2;PRKD1;FGF2;FGFR1
GO_Biological_Process_2021	positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	8.571344e-01	9.911692e-01	0	0	inf	inf	RET;SFRP1;CAV1;INHBA;AGTR2;THBS1
GO_Biological_Process_2021	positive regulation of glycoprotein biosynthetic process (GO:0010560)	8.571344e-01	9.911692e-01	0	0	inf	inf	IL33;CCL21;CCR7;IGF1;CCL19;SLC51B
GO_Biological_Process_2021	positive regulation of immune system process (GO:0002684)	8.571344e-01	9.911692e-01	0	0	inf	inf	TNFSF18;TGFB2;IFNL1;RSAD2;NCKAP1L;LILRB2
GO_Biological_Process_2021	positive regulation of lymphocyte differentiation (GO:0045621)	8.571344e-01	9.911692e-01	0	0	inf	inf	ZAP70;AXL;BTK;RHOH;CD27;NCKAP1L
GO_Biological_Process_2021	positive regulation of macrophage derived foam cell differentiation (GO:0010744)	8.571344e-01	9.911692e-01	0	0	inf	inf	MSR1;CSF2;PLA2G2A;AGTR1;PLA2G5;CD36
GO_Biological_Process_2021	positive regulation of macrophage migration (GO:1905523)	8.571344e-01	9.911692e-01	0	0	inf	inf	P2RY12;CSF1R;CCL5;TREM2;THBS1;CMKLR1
GO_Biological_Process_2021	positive regulation of mitotic cell cycle phase transition (GO:1901992)	8.571344e-01	9.911692e-01	0	0	inf	inf	ADAMTS1;RDX;UBE2E2;AIF1;PHOX2B;FGF10
GO_Biological_Process_2021	positive regulation of muscle cell differentiation (GO:0051149)	8.571344e-01	9.911692e-01	0	0	inf	inf	MEF2C;MYOCD;CDH2;BOC;CTNNA2;CDON
GO_Biological_Process_2021	positive regulation of myeloid cell differentiation (GO:0045639)	8.571344e-01	9.911692e-01	0	0	inf	inf	THPO;TAL1;NCKAP1L;INHBA;GATA1;RHEX
GO_Biological_Process_2021	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	8.571344e-01	9.911692e-01	0	0	inf	inf	NR4A3;CAMK4;WNT5A;KIT;LAPTM5;LILRB1
GO_Biological_Process_2021	positive regulation of nitric oxide biosynthetic process (GO:0045429)	8.571344e-01	9.911692e-01	0	0	inf	inf	IFNG;CLEC7A;CD36;AGTR2;PKD2;TLR4
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	8.571344e-01	9.911692e-01	0	0	inf	inf	IFNG;CLEC7A;CD36;AGTR2;PKD2;TLR4
