Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	erythrocyte differentiation (GO:0030218)	2/46	3.806556e-02	1.079305e-01	0	0	6.825758e+00	2.230962e+01	HCLS1;NCKAP1L
GO_Biological_Process_2021	positive regulation of nucleocytoplasmic transport (GO:0046824)	2/46	3.806556e-02	1.079305e-01	0	0	6.825758e+00	2.230962e+01	HCLS1;PIK3R1
GO_Biological_Process_2021	positive regulation of smooth muscle cell proliferation (GO:0048661)	2/46	3.806556e-02	1.079305e-01	0	0	6.825758e+00	2.230962e+01	IL6;CCL5
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL12B
GO_Biological_Process_2021	cellular response to bacterial lipopeptide (GO:0071221)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CD36
GO_Biological_Process_2021	cellular response to cold (GO:0070417)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	FOXO1
GO_Biological_Process_2021	cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CSF2
GO_Biological_Process_2021	regulation of focal adhesion disassembly (GO:0120182)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	PIK3R1
GO_Biological_Process_2021	regulation of glomerular filtration (GO:0003093)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	F2R
GO_Biological_Process_2021	regulation of glucagon secretion (GO:0070092)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL6
GO_Biological_Process_2021	cellular response to lipoteichoic acid (GO:0071223)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	LBP
GO_Biological_Process_2021	regulation of interleukin-1-mediated signaling pathway (GO:2000659)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL6
GO_Biological_Process_2021	cholesterol import (GO:0070508)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CD36
GO_Biological_Process_2021	neutrophil extravasation (GO:0072672)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	PIK3CG
GO_Biological_Process_2021	determination of liver left/right asymmetry (GO:0071910)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	PKD2
GO_Biological_Process_2021	peptide antigen assembly with MHC protein complex (GO:0002501)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	HLA-DRA
GO_Biological_Process_2021	regulation of NK T cell activation (GO:0051133)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL12B
GO_Biological_Process_2021	peripheral nervous system neuron development (GO:0048935)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	RUNX3
GO_Biological_Process_2021	regulation of resting membrane potential (GO:0060075)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	NALCN
GO_Biological_Process_2021	regulation of T-helper 17 cell lineage commitment (GO:2000328)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL12B
GO_Biological_Process_2021	regulation of T-helper cell differentiation (GO:0045622)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	HLA-DRA
GO_Biological_Process_2021	regulation of type 2 immune response (GO:0002828)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	NLRP3
GO_Biological_Process_2021	positive regulation of focal adhesion disassembly (GO:0120183)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	PIK3R1
GO_Biological_Process_2021	response to granulocyte macrophage colony-stimulating factor (GO:0097012)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CSF2
GO_Biological_Process_2021	response to lipoteichoic acid (GO:0070391)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	LBP
GO_Biological_Process_2021	response to peptidoglycan (GO:0032494)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL6
GO_Biological_Process_2021	positive regulation of killing of cells of other organism (GO:0051712)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	FCER2
GO_Biological_Process_2021	intracellular pH elevation (GO:0051454)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	BCL2
GO_Biological_Process_2021	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002860)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL12B
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immune response to tumor cell (GO:0002857)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL12B
GO_Biological_Process_2021	ISG15-protein conjugation (GO:0032020)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	UBE2E2
GO_Biological_Process_2021	signal complex assembly (GO:0007172)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CD3E
GO_Biological_Process_2021	sterol import (GO:0035376)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	CD36
GO_Biological_Process_2021	lymphocyte apoptotic process (GO:0070227)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	FASLG
GO_Biological_Process_2021	T-helper 17 cell lineage commitment (GO:0072540)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	IL6
GO_Biological_Process_2021	positive regulation of T-helper 2 cell differentiation (GO:0045630)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	NLRP3
GO_Biological_Process_2021	positive regulation of toll-like receptor 7 signaling pathway (GO:0034157)	1/6	3.953728e-02	1.079305e-01	0	0	2.986617e+01	9.648298e+01	RSAD2
GO_Biological_Process_2021	positive regulation of cell-cell adhesion (GO:0022409)	2/47	3.958647e-02	1.079305e-01	0	0	6.673737e+00	2.155129e+01	CCL5;CD3E
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	2/47	3.958647e-02	1.079305e-01	0	0	6.673737e+00	2.155129e+01	GRIN2B;TLR4
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	7/474	4.060529e-02	1.105081e-01	0	0	2.289585e+00	7.335503e+00	IL6;CSF2;CCL5;LEF1;F2R;BCL2;HCLS1
GO_Biological_Process_2021	negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/48	4.113017e-02	1.115332e-01	0	0	6.528327e+00	2.083198e+01	LBP;TLR4
GO_Biological_Process_2021	positive regulation of blood vessel endothelial cell migration (GO:0043536)	2/48	4.113017e-02	1.115332e-01	0	0	6.528327e+00	2.083198e+01	AKT3;RHOJ
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	4/194	4.168200e-02	1.126736e-01	0	0	3.186397e+00	1.012537e+01	CD40LG;CCL5;LTA;CCL2
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	11/908	4.170045e-02	1.126736e-01	0	0	1.891209e+00	6.008832e+00	CXCL10;IL6;LEF1;NLRP3;HCLS1;NFATC1;PIK3R1;PKD2;RXRG;TLR4;FOXO1
GO_Biological_Process_2021	negative regulation of cell projection organization (GO:0031345)	2/49	4.269629e-02	1.130577e-01	0	0	6.389104e+00	2.014895e+01	LPAR1;GRIN2B
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	2/49	4.269629e-02	1.130577e-01	0	0	6.389104e+00	2.014895e+01	CD36;TLR4
GO_Biological_Process_2021	neutrophil degranulation (GO:0043312)	7/481	4.335849e-02	1.130577e-01	0	0	2.254959e+00	7.076630e+00	FCGR2A;CYBB;OLR1;NCKAP1L;CD36;ITGAL;RAB9B
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	5/286	4.359635e-02	1.130577e-01	0	0	2.701454e+00	8.463065e+00	FCER2;IL6;ARHGEF26;FASLG;FOXO1
GO_Biological_Process_2021	regulation of signal transduction (GO:0009966)	4/198	4.435830e-02	1.130577e-01	0	0	3.120063e+00	9.720418e+00	SLC8A3;NLRP12;CD36;CD3E
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	7/485	4.498491e-02	1.130577e-01	0	0	2.235627e+00	6.933638e+00	FCGR2A;CYBB;OLR1;NCKAP1L;CD36;ITGAL;RAB9B
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	3/118	4.499634e-02	1.130577e-01	0	0	3.933156e+00	1.219740e+01	NLRP12;NLRP3;MEFV
GO_Biological_Process_2021	blood circulation (GO:0008015)	2/51	4.589430e-02	1.130577e-01	0	0	6.127706e+00	1.888200e+01	CXCL10;OLR1
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	2/51	4.589430e-02	1.130577e-01	0	0	6.127706e+00	1.888200e+01	PIK3R1;PIK3CG
GO_Biological_Process_2021	sensory perception (GO:0007600)	2/51	4.589430e-02	1.130577e-01	0	0	6.127706e+00	1.888200e+01	P2RX7;CCL2
GO_Biological_Process_2021	angiotensin-activated signaling pathway (GO:0038166)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CAMK2A
GO_Biological_Process_2021	AV node cell action potential (GO:0086016)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CACNA1G
GO_Biological_Process_2021	AV node cell to bundle of His cell communication (GO:0086067)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CACNA1G
GO_Biological_Process_2021	bleb assembly (GO:0032060)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	P2RX7
GO_Biological_Process_2021	calcium ion export (GO:1901660)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	ATP2B3
GO_Biological_Process_2021	negative regulation of low-density lipoprotein receptor activity (GO:1905598)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	ITGB3
GO_Biological_Process_2021	Cdc42 protein signal transduction (GO:0032488)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	RHOJ
GO_Biological_Process_2021	negative regulation of NLRP3 inflammasome complex assembly (GO:1900226)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	MEFV
GO_Biological_Process_2021	regulation of glial cell apoptotic process (GO:0034350)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CCL2
GO_Biological_Process_2021	negative regulation of stress-activated protein kinase signaling cascade (GO:0070303)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	FOXO1
GO_Biological_Process_2021	regulation of MHC class I biosynthetic process (GO:0045343)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	NLRP12
GO_Biological_Process_2021	regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CAMK2A
GO_Biological_Process_2021	dense core granule cytoskeletal transport (GO:0099519)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	KIF5A
GO_Biological_Process_2021	regulation of morphogenesis of an epithelium (GO:1905330)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CXCL10
GO_Biological_Process_2021	regulation of myosin-light-chain-phosphatase activity (GO:0035507)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	NCKAP1L
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target (GO:0002858)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL12B
GO_Biological_Process_2021	regulation of natural killer cell proliferation (GO:0032817)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL12B
GO_Biological_Process_2021	platelet dense granule organization (GO:0060155)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	F2R
GO_Biological_Process_2021	excitatory chemical synaptic transmission (GO:0098976)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	GRIN2B
GO_Biological_Process_2021	regulation of skeletal muscle contraction (GO:0014819)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	SLC8A3
GO_Biological_Process_2021	positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	TLR4
GO_Biological_Process_2021	regulation of toll-like receptor 7 signaling pathway (GO:0034155)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	RSAD2
GO_Biological_Process_2021	glial cell migration (GO:0008347)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CCL2
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	NFATC1
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	FASLG
GO_Biological_Process_2021	positive regulation of gliogenesis (GO:0014015)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL6
GO_Biological_Process_2021	positive regulation of interleukin-23 production (GO:0032747)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CSF2
GO_Biological_Process_2021	positive regulation of lipopolysaccharide-mediated signaling pathway (GO:0031666)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	LY96
GO_Biological_Process_2021	positive regulation of lymphocyte apoptotic process (GO:0070230)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CCL5
GO_Biological_Process_2021	SA node cell action potential (GO:0086015)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CACNA1G
GO_Biological_Process_2021	sinoatrial node development (GO:0003163)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CACNA1G
GO_Biological_Process_2021	positive regulation of NK T cell activation (GO:0051135)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL12B
GO_Biological_Process_2021	smooth muscle cell migration (GO:0014909)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	ITGB3
GO_Biological_Process_2021	positive regulation of oxidative stress-induced cell death (GO:1903209)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	TLR4
GO_Biological_Process_2021	sphingosine-1-phosphate receptor signaling pathway (GO:0003376)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	PIK3CG
GO_Biological_Process_2021	lipid hydroxylation (GO:0002933)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CYP1A1
GO_Biological_Process_2021	positive regulation of podosome assembly (GO:0071803)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CSF2
GO_Biological_Process_2021	long-term synaptic depression (GO:0060292)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	SLC24A2
GO_Biological_Process_2021	T cell apoptotic process (GO:0070231)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	FASLG
GO_Biological_Process_2021	positive regulation of respiratory burst (GO:0060267)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	LBP
GO_Biological_Process_2021	T-helper 17 cell differentiation (GO:0072539)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL6
GO_Biological_Process_2021	positive regulation of T-helper 17 cell differentiation (GO:2000321)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	IL12B
GO_Biological_Process_2021	metanephric nephron tubule development (GO:0072234)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	PKD2
GO_Biological_Process_2021	positive regulation of voltage-gated calcium channel activity (GO:1901387)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	CACNA2D1
GO_Biological_Process_2021	negative regulation of acute inflammatory response (GO:0002674)	1/7	4.597430e-02	1.130577e-01	0	0	2.488722e+01	7.664449e+01	NLRP3
GO_Biological_Process_2021	cytoskeleton organization (GO:0007010)	3/120	4.689633e-02	1.151370e-01	0	0	3.865531e+00	1.182781e+01	RHOH;CCL2;ZNF135
GO_Biological_Process_2021	plasma membrane bounded cell projection morphogenesis (GO:0120039)	2/52	4.752549e-02	1.161134e-01	0	0	6.004848e+00	1.829371e+01	NCKAP1L;WASF1
GO_Biological_Process_2021	protein homotetramerization (GO:0051289)	2/52	4.752549e-02	1.161134e-01	0	0	6.004848e+00	1.829371e+01	GBP5;PKD2
GO_Biological_Process_2021	myeloid cell differentiation (GO:0030099)	2/52	4.752549e-02	1.161134e-01	0	0	6.004848e+00	1.829371e+01	CSF2;HCLS1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	4/203	4.783664e-02	1.165548e-01	0	0	3.040897e+00	9.244215e+00	CXCL10;IL6;RHOJ;FASLG
GO_Biological_Process_2021	protein homooligomerization (GO:0051260)	3/121	4.786102e-02	1.165548e-01	0	0	3.832579e+00	1.164895e+01	RNF112;GBP5;PKD2
GO_Biological_Process_2021	regulation of immune effector process (GO:0002697)	2/53	4.917765e-02	1.190213e-01	0	0	5.886809e+00	1.773293e+01	CD19;HLA-DRA
GO_Biological_Process_2021	positive regulation of chemokine production (GO:0032722)	2/53	4.917765e-02	1.190213e-01	0	0	5.886809e+00	1.773293e+01	IL6;TLR4
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	2/53	4.917765e-02	1.190213e-01	0	0	5.886809e+00	1.773293e+01	CCL2;NCKAP1L
GO_Biological_Process_2021	regulation of cell cycle (GO:0051726)	5/296	4.921998e-02	1.190213e-01	0	0	2.607288e+00	7.851733e+00	RNF112;IL12B;PKD2;RUNX3;FBXL22
GO_Biological_Process_2021	proteasomal protein catabolic process (GO:0010498)	4/205	4.926928e-02	1.190213e-01	0	0	3.010333e+00	9.062470e+00	SPSB1;HECW1;FBXL22;SPSB4
GO_Biological_Process_2021	regulation of anatomical structure morphogenesis (GO:0022603)	3/123	4.981962e-02	1.194160e-01	0	0	3.768321e+00	1.130250e+01	IL6;HECW1;ZNF135
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	4/207	5.072547e-02	1.194160e-01	0	0	2.980371e+00	8.885462e+00	CD19;HCLS1;PIK3R1;PIK3CG
GO_Biological_Process_2021	non-canonical Wnt signaling pathway (GO:0035567)	3/124	5.081344e-02	1.194160e-01	0	0	3.736988e+00	1.113471e+01	CAMK2A;LEF1;NFATC1
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	3/124	5.081344e-02	1.194160e-01	0	0	3.736988e+00	1.113471e+01	IL6;RSAD2;BCL2
GO_Biological_Process_2021	negative regulation of viral genome replication (GO:0045071)	2/54	5.085045e-02	1.194160e-01	0	0	5.773310e+00	1.719792e+01	RSAD2;CCL5
GO_Biological_Process_2021	extracellular matrix organization (GO:0030198)	5/300	5.158415e-02	1.194160e-01	0	0	2.571410e+00	7.623049e+00	VCAM1;ITGB3;ITGA5;TPSAB1;ITGAL
GO_Biological_Process_2021	platelet degranulation (GO:0002576)	3/125	5.181691e-02	1.194160e-01	0	0	3.706169e+00	1.097041e+01	SELP;ITGB3;CD36
GO_Biological_Process_2021	alpha-beta T cell activation (GO:0046631)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	RSAD2
GO_Biological_Process_2021	amine metabolic process (GO:0009308)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	VCAM1
GO_Biological_Process_2021	regulation of apoptotic cell clearance (GO:2000425)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	CCL2
GO_Biological_Process_2021	negative regulation of glial cell apoptotic process (GO:0034351)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	CCL2
GO_Biological_Process_2021	regulation of CD4-positive, alpha-beta T cell activation (GO:2000514)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	HLA-DRA
GO_Biological_Process_2021	regulation of dendritic spine maintenance (GO:1902950)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	GRIN2B
GO_Biological_Process_2021	cellular response to angiotensin (GO:1904385)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	CAMK2A
GO_Biological_Process_2021	negative regulation of T cell mediated cytotoxicity (GO:0001915)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	NCKAP1L
GO_Biological_Process_2021	negative regulation of vascular associated smooth muscle cell differentiation (GO:1905064)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	NFATC1
GO_Biological_Process_2021	regulation of oxidative stress-induced neuron death (GO:1903203)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	TLR4
GO_Biological_Process_2021	regulation of pattern recognition receptor signaling pathway (GO:0062207)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	CD36
GO_Biological_Process_2021	phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	PIK3CG
GO_Biological_Process_2021	plasma membrane phospholipid scrambling (GO:0017121)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	P2RX7
GO_Biological_Process_2021	positive regulation of apoptotic cell clearance (GO:2000427)	1/8	5.236849e-02	1.194160e-01	0	0	2.133083e+01	6.291421e+01	CCL2
